ds,yhat
2018-07-02,385.2466550024354
2018-07-03,386.33815529822186
2018-07-04,400.8319811254225
2018-07-05,383.18111035156426
2018-07-06,381.32975176201603
2018-07-07,380.54120775760646
2018-07-08,379.0187979568589
2018-07-09,378.9572444988663
2018-07-10,376.1935185300987
2018-07-11,385.3390453352753
2018-07-12,360.78224541025725
2018-07-13,350.4447887506269
2018-07-14,339.6134628597704
2018-07-15,326.56396673918215
2018-07-16,313.6138945199755
2018-07-17,296.77380398987435
2018-07-18,290.8782001564249
2018-07-19,250.58538374619175
2018-07-20,224.12955632454415
2018-07-21,197.14713946928265
2018-07-22,168.29371918772588
2018-07-23,140.2890184041227
2018-07-24,109.55896921357423
2018-07-25,91.35692466795443
2018-07-26,40.753197650552735
2018-07-27,6.376578167491488
2018-07-28,-25.76993867767723
2018-07-29,-56.702520182168286
2018-07-30,-83.42127343197632
2018-07-31,-109.2770859066411
2018-08-01,-118.85823012906766
2018-08-02,-157.00730847224105
2018-08-03,-175.08468051781787
2018-08-04,-187.1559707401671
2018-08-05,-194.38683437844713
2018-08-06,-194.0072135703732
2018-08-07,-189.67570374290642
2018-08-08,-166.36174853865546
2018-08-09,-169.35630799945108
2018-08-10,-150.52726115306447
2018-08-11,-124.49730725588583
2018-08-12,-93.02775400592236
2018-08-13,-53.97067422049051
2018-08-14,-11.620333223247258
2018-08-15,48.41808679893346
2018-08-16,80.23149491805958
2018-08-17,131.35703570366258
2018-08-18,186.61726950733907
2018-08-19,243.7486729697527
2018-08-20,304.46066780575364
2018-08-21,364.09399060698325
2018-08-22,436.760125572676
2018-08-23,476.3506178929716
2018-08-24,530.2995056880393
2018-08-25,583.4206553731443
2018-08-26,633.5362235796067
2018-08-27,682.5334485808697
2018-08-28,726.0186351839423
2018-08-29,778.4501614595159
2018-08-30,794.1394841291643
2018-08-31,821.0035882092932
2018-09-01,844.3909167298194
2018-09-02,862.697291317803
2018-09-03,878.4093434157408
2018-09-04,887.744657731617
2018-09-05,905.7708058095022
2018-09-06,887.3925986742495
2018-09-07,881.0913495505342
2018-09-08,872.73851196991
2018-09-09,861.200508902418
2018-09-10,849.3725447866636
2018-09-11,833.8108342408356
2018-09-12,829.8456114875116
2018-09-13,792.564384709186
2018-09-14,770.5493072465251
2018-09-15,749.6910555388994
2018-09-16,728.7959972552242
2018-09-17,710.6243536371231
2018-09-18,691.528648934951
2018-09-19,686.5746210929165
2018-09-20,650.5338244256436
2018-09-21,631.6315257080778
2018-09-22,615.3719836263531
2018-09-23,600.1575739687758
2018-09-24,588.3391312904772
2018-09-25,575.8664636157527
2018-09-26,577.4208842312996
2018-09-27,547.4186764574945
2018-09-28,533.768801775536
2018-09-29,521.7066819040109
2018-09-30,509.42029649201186
2018-10-01,499.10579094875953
2018-10-02,486.62142384485264
2018-10-03,486.6216230926446
2018-10-04,453.56004596336766
2018-10-05,435.4449867129838
2018-10-06,417.6690487335063
2018-10-07,398.6294593711566
2018-10-08,380.7764043996136
2018-10-09,360.25843461880277
2018-10-10,352.0469708559981
2018-10-11,310.92908607711297
2018-10-12,285.2522104570264
2018-10-13,260.74298819596464
2018-10-14,236.11697703453737
2018-10-15,214.11687237125616
2018-10-16,191.14859691792688
2018-10-17,182.39754613081885
2018-10-18,142.8144002805083
2018-10-19,120.85434298679485
2018-10-20,102.29206555214219
2018-10-21,85.8293511729531
2018-10-22,74.13297401157962
2018-10-23,63.47225589619691
2018-10-24,68.83852174772866
2018-10-25,44.93576618539872
2018-10-26,39.92622655722616
2018-10-27,39.253055367767686
2018-10-28,41.256663592153444
2018-10-29,48.22221757783167
2018-10-30,56.02735769113143
2018-10-31,79.27209079561197
2018-11-01,72.27987391054225
2018-11-02,82.85329151728654
2018-11-03,96.10623734071838
2018-11-04,110.08890852599545
2018-11-05,126.84285729192051
2018-11-06,142.05496312638724
2018-11-07,170.19211065199752
2018-11-08,165.50546618080745
2018-11-09,175.78767695018104
2018-11-10,186.20487316178838
2018-11-11,194.9197983317062
2018-11-12,204.14337806233414
2018-11-13,209.78370055873077
2018-11-14,226.5743460278182
2018-11-15,209.07114707065531
2018-11-16,205.40092456378073
2018-11-17,201.084324508706
2018-11-18,194.6493443705927
2018-11-19,188.67313201413998
2018-11-20,179.42130565864204
2018-11-21,181.96700129468059
2018-11-22,151.17898552351818
2018-11-23,135.46261349337823
2018-11-24,120.57596535835214
2018-11-25,105.23792476660675
2018-11-26,92.16591979058312
2018-11-27,77.71267073417414
2018-11-28,76.98420361593702
2018-11-29,44.828474887714705
2018-11-30,29.578350121143345
2018-12-01,16.871190105911765
2018-12-02,5.261687589105023
2018-12-03,-2.73448162234034
2018-12-04,-10.997036942025233
2018-12-05,-4.675455756986722
2018-12-06,-29.192208194525648
2018-12-07,-36.49136648843651
2018-12-08,-41.21058574467452
2018-12-09,-45.060060671703795
2018-12-10,-45.77113265821443
2018-12-11,-47.44561246922751
2018-12-12,-35.4239722468387
2018-12-13,-55.28346440643119
2018-12-14,-59.08280678856438
2018-12-15,-61.531530655265755
2018-12-16,-64.36765631086998
2018-12-17,-65.3063899813882
2018-12-18,-68.39088532935784
2018-12-19,-58.86316130666725
2018-12-20,-82.1661340852974
2018-12-21,-90.19326804133443
2018-12-22,-97.46377779554507
2018-12-23,-105.50685649997006
2018-12-24,-111.81741530811776
2018-12-25,-120.214156028079
2018-12-26,-115.71784135467789
2018-12-27,-143.56049406559708
2018-12-28,-155.44181155575058
2018-12-29,-165.71052337907122
2018-12-30,-175.75398297626407
2018-12-31,-182.95832022038218
2019-01-01,-191.06984877753175
2019-01-02,-185.07549861662574
2019-01-03,-210.21294753917994
2019-01-04,-218.2267186215766
2019-01-05,-223.5479901234773
2019-01-06,-227.6814654666314
2019-01-07,-228.1617219332685
