fecha,UI,abierto/cerrado
2012-08-10,-327.50530000000003,0
2012-08-11,-627.26,0
2012-08-12,-873.3499999999999,0
2012-08-13,-3115.325,0
2012-08-14,-1676.8384999999998,0
2012-08-15,-3290.4,0
2012-08-16,-4524.825,0
2012-08-17,-4566.05,0
2012-08-18,-4823.125,0
2012-08-19,-392.026,0
2012-08-20,564.825,0
2012-08-21,1312.0695,0
2012-08-22,2381.8333333333335,0
2012-08-23,-2139.6625,0
2012-08-24,-1630.52475,0
2012-08-25,342.147,0
2012-08-26,202.635,0
2012-08-27,-602.1125,0
2012-08-28,-295.165,0
2012-08-29,342.25000000000006,0
2012-08-30,3167.3275,0
2012-08-31,3008.06,0
2012-09-01,1267.7475,0
2012-09-02,1976.22,0
2012-09-03,3933.05,0
2012-09-04,4272.2,0
2012-09-05,2910.775,0
2012-09-06,286.035,0
2012-09-07,-97.1708,0
2012-09-08,-155.980625,0
2012-09-09,-379.45675,0
2012-09-10,-1637.8175,0
2012-09-11,281.922,0
2012-09-12,3700.8,1
2012-09-13,3543.085,1
2012-09-14,2547.225,1
2012-09-15,214.162,1
2012-09-16,-167.316,1
2012-09-17,-375.404,1
2012-09-18,2784.726666666667,1
2012-09-19,4794.625,1
2012-09-20,-366.3675,1
