Ano,Mes,Dia,Hora,U,V,UI
2012,5,23,6,-1.2121,-7.2552,899.01
2012,5,23,12,1.6679,-8.5053,1241.8
2012,5,23,18,5.6801,-7.4875,1185.4
2012,5,24,0,4.148,-8.5156,1358.8
2012,5,24,6,5.8691,-9.6062,1821.7
2012,5,24,12,8.098,-6.3081,1090.8
2012,5,24,18,7.433,-2.3132,303.34
2012,5,25,0,9.5414,4.4471,-788.61
2012,5,25,6,9.6315,10.161,-2396.3
2012,5,25,12,10.486,9.2644,-2183.6
2012,5,25,18,7.4461,4.3688,-635.34
2012,5,26,0,12.081,10.013,-2646.7
2012,5,26,6,11.125,11.62,-3149
2012,5,26,12,9.881,9.7621,-2284.2
2012,5,26,18,9.9852,5.9911,-1175.2
2012,5,27,0,6.503,5.98,-889.95
2012,5,27,6,2.8527,4.4189,-391.52
2012,5,27,12,0.85522,4.5653,-357.2
2012,5,27,18,0.39206,-0.89216,14.646
2012,5,28,0,0.64153,-1.3608,34.486
2012,5,28,6,-0.8618,4.7667,-388.95
2012,5,28,12,1.5028,7.4878,-963.3
2012,5,28,18,0.56148,6.6013,-736.74
2012,5,29,0,2.7451,1.9402,-109.87
2012,5,29,6,-2.4868,1.1396,-52.513
2012,5,29,12,-2.6585,-0.71698,33.256
2012,5,29,18,-0.98492,-9.5211,1535.2
2012,5,30,0,1.364,-15.499,4062
2012,5,30,6,-7.4504,-15.59,4537.9
2012,5,30,12,-9.3755,-9.8738,2264.7
2012,5,30,18,-2.684,-9.2952,1514.9
2012,5,31,0,4.4797,-6.8056,934.07
2012,5,31,6,3.5863,-5.1389,542.47
2012,5,31,12,1.6228,2.3117,-109.99
2012,5,31,18,-1.3153,4.7,-386.42
2012,6,1,0,2.3858,-1.9191,98.982
2012,6,1,6,4.6945,-3.9155,403.22
2012,6,1,12,1.702,0.45428,-13.48
2012,6,1,18,0.95205,-0.77465,16.017
2012,6,2,0,-3.0423,-8.3257,1243.2
2012,6,2,6,-1.5661,-5.6705,561.93
2012,6,2,12,0.83264,-0.0020139,0.028247
2012,6,2,18,0.92617,-3.1759,176.99
2012,6,3,0,1.3494,-2.2667,100.73
2012,6,3,6,-1.889,0.50212,-16.533
2012,6,3,12,-4.2393,1.9857,-156.59
2012,6,3,18,-2.526,-1.9216,102.74
2012,6,4,0,1.4333,0.35882,-8.931
2012,6,4,6,3.8276,4.1555,-395.48
2012,6,4,12,7.8247,12.324,-3030.6
2012,6,4,18,7.0792,5.1054,-750.65
2012,6,5,0,4.7971,13.979,-3480.4
2012,6,5,6,6.156,4.5917,-594.03
2012,6,5,12,6.1441,0.14639,-15.156
2012,6,5,18,6.3557,2.4532,-281.54
2012,6,6,0,10.304,13.616,-3916.6
2012,6,6,6,9.7635,17.421,-5860.6
2012,6,6,12,11.239,2.4934,-483.53
2012,6,6,18,9.6473,2.8593,-484.65
2012,6,7,0,8.401,1.1925,-170.45
2012,6,7,6,6.0771,1.888,-202.39
2012,6,7,12,4.0824,1.5501,-114.03
2012,6,7,18,4.2731,-1.9615,155.35
2012,6,8,0,4.4185,-0.036085,2.686
2012,6,8,6,3.4909,5.4075,-586.29
2012,6,8,12,6.5585,14.33,-3804
2012,6,8,18,12.032,14.932,-4823.4
2012,6,9,0,9.6401,4.732,-856.03
2012,6,9,6,8.2061,4.7041,-749.55
2012,6,9,12,8.7153,5.5375,-963.2
2012,6,9,18,6.2412,-0.39825,41.955
2012,6,10,0,7.0666,4.0779,-560.47
2012,6,10,6,10.523,2.7273,-499.44
2012,6,10,12,9.0874,0.38963,-59.7
2012,6,10,18,11.915,2.6339,-541.41
2012,6,11,0,12.777,0.59877,-129.01
2012,6,11,6,11.917,0.29801,-59.845
2012,6,11,12,11.97,-1.5413,313.35
2012,6,11,18,7.6449,-7.0433,1233.3
2012,6,12,0,0.0055927,-10.398,1821.1
2012,6,12,6,-0.42304,-3.812,246.29
2012,6,12,12,-2.6107,0.75556,-34.592
2012,6,12,18,0.37887,-2.6088,115.85
2012,6,13,0,2.4268,3.0869,-204.19
2012,6,13,6,4.3497,12.405,-2747.2
2012,6,13,12,11.101,11.595,-3135.3
2012,6,13,18,13.327,5.9111,-1451.7
2012,6,14,0,7.787,11.991,-2888
2012,6,14,6,12.759,5.4113,-1263.4
2012,6,14,12,12.374,6.6523,-1574.4
2012,6,14,18,11.898,11.081,-3034.9
2012,6,15,0,14.855,17.867,-6993.5
2012,6,15,6,20.351,18.912,-8850.6
2012,6,15,12,16.782,15.759,-6111.3
2012,6,15,18,-0.07558,-7.1088,851.33
2012,6,16,0,1.4417,-3.3588,206.81
2012,6,16,6,3.5733,-0.70139,43.025
2012,6,16,12,0.88008,0.26891,-4.1686
2012,6,16,18,-0.23338,5.0354,-427.58
2012,6,17,0,-3.9323,-16.994,4993.3
2012,6,17,6,-3.4151,-10.392,1915
2012,6,17,12,-4.6607,-7.0554,1005
2012,6,17,18,-0.99832,-15.214,3907.5
2012,6,18,0,-2.8159,-21.783,8059.5
2012,6,18,6,-7.688,-17.395,5572.5
2012,6,18,12,-3.3484,-11.587,2354.1
2012,6,18,18,1.6062,-15.646,4145.2
2012,6,19,0,6.9195,-14.064,3713.3
2012,6,19,6,5.3922,-9.3865,1711.7
2012,6,19,12,2.6242,0.83508,-38.739
2012,6,19,18,9.5227,4.6562,-831.42
2012,6,20,0,-3.6087,8.3397,-1276.6
2012,6,20,6,10.275,9.0158,-2076.1
2012,6,20,12,14.308,0.5249,-126.6
2012,6,20,18,8.7919,1.5645,-235.35
2012,6,21,0,4.7712,2.0944,-183.83
2012,6,21,6,1.9403,1.0278,-38.017
2012,6,21,12,-1.0138,1.8225,-64.027
2012,6,21,18,-2.1965,-7.1283,895.68
2012,6,22,0,-2.7495,-18.698,5952.5
2012,6,22,6,-6.7354,-11.659,2644.3
2012,6,22,12,-8.2593,-8.6302,1736.6
2012,6,22,18,-2.5484,-11.903,2440.7
2012,6,23,0,-0.32784,-9.4946,1519.5
2012,6,23,6,-1.1663,-5.1433,456.94
2012,6,23,12,-0.62148,-0.39729,4.9365
2012,6,23,18,0.22112,-3.3614,190.75
2012,6,24,0,-2.1552,-8.8009,1343.3
2012,6,24,6,-3.9508,-7.2926,1018.9
2012,6,24,12,-1.8007,-4.4577,361.02
2012,6,24,18,0.62266,-9.4468,1506.6
2012,6,25,0,-4.6254,-20.143,7013.1
2012,6,25,6,-9.4898,-16.774,5445.8
2012,6,25,12,-9.6278,-9.2989,2096.7
2012,6,25,18,-2.5372,-6.097,678.26
2012,6,26,0,3.0206,-3.6552,291.97
2012,6,26,6,2.8052,-1.2924,67.239
2012,6,26,12,1.1029,1.3891,-41.507
2012,6,26,18,3.4141,3.7381,-318.79
2012,6,27,0,4.1115,0.41988,-29.232
2012,6,27,6,4.486,2.6267,-230.02
2012,6,27,12,2.9244,2.0755,-125.38
2012,6,27,18,6.9007,2.0735,-251.68
2012,6,28,0,5.8992,-0.0080945,0.80439
2012,6,28,6,7.9746,7.2074,-1305.1
2012,6,28,12,7.2258,6.0689,-964.7
2012,6,28,18,9.572,7.3719,-1500.4
2012,6,29,0,10.235,12.553,-3424.8
2012,6,29,6,6.827,5.7193,-858.05
2012,6,29,12,5.0347,-3.3608,342.7
2012,6,29,18,4.8956,-0.86207,72.187
2012,6,30,0,1.2892,-4.168,306.33
2012,6,30,6,0.43683,-2.9673,149.92
2012,6,30,12,0.34233,-0.35995,3.012
2012,6,30,18,3.1039,-3.4031,264.05
2012,7,1,0,-1.1439,0.67399,-15.074
2012,7,1,6,0.80427,-4.8641,403.96
2012,7,1,12,1.3805,-6.5504,738.67
2012,7,1,18,3.884,3.4774,-305.38
2012,7,2,0,3.0832,2.8565,-202.25
2012,7,2,6,4.3401,2.7938,-242.92
2012,7,2,12,2.3144,0.27282,-10.71
2012,7,2,18,2.223,4.1873,-334.4
2012,7,3,0,6.5376,1.6352,-185.63
2012,7,3,6,7.9436,5.0974,-810.47
2012,7,3,12,6.4122,0.64203,-69.697
2012,7,3,18,2.9983,-3.6644,292.26
2012,7,4,0,2.9208,-4.5803,419.14
2012,7,4,6,5.9702,-0.36783,37.063
2012,7,4,12,9.8532,1.3826,-231.74
2012,7,4,18,10.282,-0.91004,158.25
2012,7,5,0,10.272,-0.16301,28.211
2012,7,5,6,9.4381,-0.71361,113.78
2012,7,5,12,7.0441,1.2659,-152.62
2012,7,5,18,9.7262,7.7447,-1622.1
2012,7,6,0,7.5708,9.745,-2025.8
2012,7,6,6,8.2566,5.9979,-1031.1
2012,7,6,12,8.6905,1.5684,-233.31
2012,7,6,18,8.2419,1.1426,-160.15
2012,7,7,0,6.6581,0.32773,-36.803
2012,7,7,6,2.2801,-1.7514,84.823
2012,7,7,12,6.0224,5.3655,-729.02
2012,7,7,18,3.346,-1.8661,120.43
2012,7,8,0,1.8406,-3.7246,260.66
2012,7,8,6,0.31387,-3.2145,174.89
2012,7,8,12,-0.33387,-0.8413,12.828
2012,7,8,18,1.2013,-4.9052,417.3
2012,7,9,0,1.4998,-7.1628,883
2012,7,9,6,-1.1685,-9.6208,1570.7
2012,7,9,12,-0.9402,-5.6389,543.03
2012,7,9,18,0.39489,-11.23,2125.9
2012,7,10,0,-0.7116,-17.507,5167
2012,7,10,6,-4.1847,-7.3961,1058.8
2012,7,10,12,-4.5763,-3.7875,379.01
2012,7,10,18,-1.4658,-10.915,2025
2012,7,11,0,-0.3799,-15.328,3958.9
2012,7,11,6,-2.4266,-6.8004,827.13
2012,7,11,12,-2.9648,-3.8522,315.45
2012,7,11,18,3.4332,-2.9912,229.44
2012,7,12,0,5.5264,3.8753,-440.63
2012,7,12,6,7.395,7.6153,-1361.7
2012,7,12,12,13.445,12.883,-4041.2
2012,7,12,18,15.673,11.442,-3740.3
2012,7,13,0,2.7629,-2.9443,200.26
2012,7,13,6,8.8282,2.3888,-368.02
2012,7,13,12,8.1113,1.9593,-275.41
2012,7,13,18,3.54,-1.0223,63.455
2012,7,14,0,4.6884,3.7768,-383.03
2012,7,14,6,6.0075,1.0103,-103.67
2012,7,14,12,1.4562,-2.5413,125.39
2012,7,14,18,2.2545,-0.047815,1.8163
2012,7,15,0,-8.0094,-20.883,7867.9
2012,7,15,6,-12.076,-13.479,4109
2012,7,15,12,-10.882,-9.1653,2196.7
2012,7,15,18,-1.9394,-10.676,1951.5
2012,7,16,0,-5.4668,-19.755,6821.1
2012,7,16,6,-11.107,-11.022,2905.2
2012,7,16,12,-6.6604,-5.3145,762.83
2012,7,16,18,-3.0613,-4.601,428.33
2012,7,17,0,0.89129,-8.7444,1294.8
2012,7,17,6,-0.57541,-10.175,1746.8
2012,7,17,12,-2.5155,-13.299,3032.4
2012,7,17,18,-2.4051,-16.055,4390.6
2012,7,18,0,-2.7773,-18.822,6032.2
2012,7,18,6,-1.2105,-7.5364,969.03
2012,7,18,12,-3.0513,-5.1113,512.54
2012,7,18,18,0.19629,-14.943,3761.7
2012,7,19,0,-3.8136,-5.5345,626.63
2012,7,19,6,0.97554,-13.813,3221.9
2012,7,19,12,1.2242,-17.179,4983.9
2012,7,19,18,-2.896,-11.905,2457.3
2012,7,20,0,-4.0916,-8.5484,1364.7
2012,7,20,6,1.3924,-9.3909,1501.8
2012,7,20,12,-1.3488,-15.673,4153.1
2012,7,20,18,-1.924,-10.179,1776.3
2012,7,21,0,-0.79398,-12.851,2787.2
2012,7,21,6,-5.6967,-9.3603,1727.8
2012,7,21,12,-8.8841,-6.3531,1168.9
2012,7,21,18,3.0423,-11.113,2156.9
2012,7,22,0,7.2841,-22.334,8838
2012,7,22,6,-2.5623,-25.481,10993
2012,7,22,12,-2.8208,-19.243,6304.6
2012,7,22,18,1.1811,-16.019,4334.2
2012,7,23,0,7.0085,-18.177,5965.3
2012,7,23,6,-6.2326,-15.749,4493.6
2012,7,23,12,-6.1158,-11.771,2630.3
2012,7,23,18,-1.1985,-7.1968,884.51
2012,7,24,0,6.8596,-1.7012,202.54
2012,7,24,6,3.2478,-2.0935,136.27
2012,7,24,12,2.4943,1.5342,-75.679
2012,7,24,18,1.1175,-1.7072,58.678
2012,7,25,0,4.4899,-4.8031,531.98
2012,7,25,6,7.261,-4.3962,628.6
2012,7,25,12,1.6427,-3.471,224.53
2012,7,25,18,-1.1552,-10.034,1707.3
2012,7,26,0,5.4793,1.2982,-123.14
2012,7,26,6,4.7281,0.65662,-52.8
2012,7,26,12,-2.4788,1.3786,-65.869
2012,7,26,18,-1.1327,-7.404,934.19
2012,7,27,0,-0.48903,-15.001,3792.9
2012,7,27,6,-8.943,-13.799,3822.2
2012,7,27,12,-7.3358,-10.688,2333.9
2012,7,27,18,-6.8162,-21.099,7880.6
2012,7,28,0,-4.6841,-25.548,11179
2012,7,28,6,-6.7961,-14.107,3720.9
2012,7,28,12,-4.3813,-7.2616,1037.4
2012,7,28,18,1.1038,-9.7633,1616
2012,7,29,0,-4.0185,-6.2569,783.78
2012,7,29,6,0.80897,-11.615,2278.1
2012,7,29,12,-0.90076,-13.93,3275.5
2012,7,29,18,-3.1625,-6.5956,812.69
2012,7,30,0,-1.4826,-19.435,6381.2
2012,7,30,6,-7.5363,-17.067,5363.8
2012,7,30,12,-5.8514,-9.0673,1648.3
2012,7,30,18,3.7331,-8.072,1209.3
2012,7,31,0,6.5384,0.60952,-67.425
2012,7,31,6,7.5244,7.241,-1273.8
2012,7,31,12,10.379,16.257,-5281.7
2012,7,31,18,6.159,9.0607,-1672.2
2012,8,1,0,3.1485,-2.7049,189.14
2012,8,1,6,4.1872,2.4967,-205.03
2012,8,1,12,-0.016961,1.2931,-28.168
2012,8,1,18,1.1095,-0.80485,18.584
2012,8,2,0,-0.26276,-3.8506,250.35
2012,8,2,6,0.71457,0.04305,-0.51914
2012,8,2,12,1.0509,1.4717,-44.834
2012,8,2,18,2.7519,-1.2114,61.354
2012,8,3,0,2.3994,0.9195,-39.801
2012,8,3,6,-3.308,-0.76552,43.786
2012,8,3,12,-1.9571,3.0791,-189.24
2012,8,3,18,1.0852,2.9616,-157.35
2012,8,4,0,-1.4581,-0.42135,10.773
2012,8,4,6,-0.71108,-5.3694,489.9
2012,8,4,12,2.0713,2.2095,-112.73
2012,8,4,18,5.8208,0.50059,-49.266
2012,8,5,0,3.2619,0.54067,-30.114
2012,8,5,6,4.4383,0.84924,-64.645
2012,8,5,12,2.4228,2.1378,-116.36
2012,8,5,18,1.2707,0.078053,-1.6738
2012,8,6,0,0.32339,-1.8303,57.306
2012,8,6,6,-2.2452,-1.6581,77.961
2012,8,6,12,-1.6862,-2.4404,121.94
2012,8,6,18,2.2543,-6.1785,684.51
2012,8,7,0,4.5896,-10.008,1856.1
2012,8,7,6,0.82602,-9.0867,1396.6
2012,8,7,12,0.41664,-3.905,258.33
2012,8,7,18,-0.38108,-6.819,784.51
2012,8,8,0,-1.358,-7.9929,1091.6
2012,8,8,6,4.9016,-5.4992,682.42
2012,8,8,12,1.7668,-4.3875,349.58
2012,8,8,18,-0.23639,-6.6457,744.46
2012,8,9,0,-2.1837,-6.9155,844.83
2012,8,9,6,1.9513,-8.189,1161.3
2012,8,9,12,5.3175,-3.1194,323.96
2012,8,9,18,5.8841,0.46375,-46.11
2012,8,10,0,0.8375,-0.42893,6.7988
2012,8,10,6,3.4341,-4.6145,447.14
2012,8,10,12,1.5492,4.9094,-425.76
2012,8,10,18,2.7764,8.6995,-1338.2
2012,8,11,0,4.2008,6.6534,-881.91
2012,8,11,6,6.1069,5.3893,-739.44
2012,8,11,12,5.0914,4.4332,-504.16
2012,8,11,18,5.0249,3.6618,-383.53
2012,8,12,0,2.99,5.7568,-629.07
2012,8,12,6,4.9238,3.4279,-346.44
2012,8,12,12,4.9715,6.0321,-794.29
2012,8,12,18,6.5059,9.1281,-1723.6
2012,8,13,0,6.2558,9.7945,-1917.5
2012,8,13,6,7.1804,8.4057,-1565.4
2012,8,13,12,7.9776,16.416,-5047.2
2012,8,13,18,9.8923,13.766,-3931.2
2012,8,14,0,2.0976,-1.277,52.826
2012,8,14,6,-4.0532,-4.0084,384.92
2012,8,14,12,3.2935,15.436,-4104
2012,8,14,18,14.837,10.068,-3041.1
2012,8,15,0,15.956,14.831,-5442.5
2012,8,15,6,13.601,13.683,-4447.1
2012,8,15,12,7.2453,8.653,-1645.1
2012,8,15,18,4.2616,9.3768,-1626.9
2012,8,16,0,4.1949,14.844,-3857.4
2012,8,16,6,9.3769,16.888,-5495.4
2012,8,16,12,4.0862,15.425,-4146.3
2012,8,16,18,5.3391,16.1,-4600.2
2012,8,17,0,4.7232,16.95,-5024.1
2012,8,17,6,4.5386,12.891,-2967.6
2012,8,17,12,4.2508,13.647,-3285.9
2012,8,17,18,3.4535,20.22,-6986.6
2012,8,18,0,2.5414,22.52,-8597.8
2012,8,18,6,2.8122,14.563,-3638.8
2012,8,18,12,-0.82478,15.326,-3962.6
2012,8,18,18,-0.38354,13.548,-3093.3
2012,8,19,0,2.9277,8.2423,-1214.5
2012,8,19,6,3.1178,5.5659,-598.16
2012,8,19,12,-2.3516,-0.95837,40.996
2012,8,19,18,-1.8119,-3.2486,203.56
2012,8,20,0,-1.077,-4.2036,307.28
2012,8,20,6,2.6673,-7.1445,917.82
2012,8,20,12,8.2851,-4.8454,783.41
2012,8,20,18,6.7844,-2.0966,250.79
2012,8,21,0,1.1976,-0.10655,2.158
2012,8,21,6,3.7593,-2.2667,167.62
2012,8,21,12,3.5412,-8.2079,1236
2012,8,21,18,-6.8102,-14.356,3842.5
2012,8,22,0,-5.766,-9.6006,1811.2
2012,8,22,6,2.3543,-9.3011,1503.3
2012,8,22,12,1.1909,-15.057,3831
2012,8,23,0,4.1088,-4.1147,403.05
2012,8,23,6,3.6632,8.8912,-1440.3
2012,8,23,12,8.2645,14.231,-3945.4
2012,8,23,18,11.547,12.483,-3576
2012,8,24,0,9.21,13.914,-3911.1
2012,8,24,6,10.425,10.955,-2790.7
2012,8,24,12,5.5475,-1.5502,150.42
2012,8,24,18,4.5583,-0.38001,29.281
2012,8,25,0,-0.83903,-5.6741,548.24
2012,8,25,6,-0.99522,-3.9211,267.2
2012,8,25,12,-2.9174,-1.0356,54.008
2012,8,25,18,0.49564,-5.4321,499.14
2012,8,26,0,-4.656,-1.4364,117.9
2012,8,26,6,-0.60272,-5.5813,527.8
2012,8,26,12,0.83782,-4.2654,312.34
2012,8,26,18,2.2394,2.5691,-147.5
2012,8,27,0,7.3034,8.962,-1745.4
2012,8,27,6,-1.2079,-9.2834,1464
2012,8,27,12,4.1665,2.8979,-247.75
2012,8,27,18,7.1639,9.424,-1879.3
2012,8,28,0,4.2488,4.3968,-452.86
2012,8,28,6,1.622,2.3557,-113.49
2012,8,28,12,2.2716,4.2887,-350.62
2012,8,28,18,4.0213,3.0875,-263.69
2012,8,29,0,8.8864,7.9136,-1586.3
2012,8,29,6,4.8443,4.1064,-439.3
2012,8,29,12,-7.1038,-6.6527,1090.7
2012,8,29,18,-3.8864,-11.377,2303.9
2012,8,30,0,-6.3892,-4.8351,652.61
2012,8,30,6,-3.6046,-10.305,1895.2
2012,8,30,12,-8.9615,-20.22,7533.5
2012,8,30,18,-12.999,-9.5312,2588
2012,8,31,0,-11.074,-17.033,5829.3
2012,8,31,6,-18.95,-11.804,4439.1
2012,8,31,12,-11.725,-5.5757,1219.5
2012,8,31,18,-4.8815,-4.7461,544.34
2012,9,1,0,-0.42257,-11.983,2420.5
2012,9,1,6,-12.515,-7.0958,1719.7
2012,9,1,12,-7.6836,-1.2407,162.67
2012,9,1,18,-1.9405,-6.6147,768.12
2012,9,2,0,-4.1634,-13.749,3327
2012,9,2,6,-13.045,-10.474,2951.7
2012,9,2,12,-8.4072,-2.9134,436.68
2012,9,2,18,-4.7754,-7.7539,1189.5
2012,9,3,0,-8.1263,-16.155,4921.3
2012,9,3,6,-18.4,-16.473,6853.2
2012,9,3,12,-14.766,-7.9133,2233.2
2012,9,3,18,-5.1343,-9.4888,1724.5
2012,9,4,0,-13.667,-10.616,3094.8
2012,9,4,6,-6.5429,-11.194,2445.1
2012,9,4,12,-7.5539,-17.561,5655.2
2012,9,4,18,-17.46,-15.14,5893.7
2012,9,5,0,-14.467,-11.818,3718.9
2012,9,5,6,-8.4791,-13.67,3704.2
2012,9,5,12,-1.2422,-13.392,3034
2012,9,5,18,-9.85,-6.0818,1186
2012,9,6,0,-1.3736,-0.71258,18.575
2012,9,6,6,-0.12299,-6.0163,609.87
2012,9,6,12,5.8859,-3.9546,472.38
2012,9,6,18,1.5956,-1.2634,43.315
2012,9,7,0,-1.2262,-0.40184,8.7348
2012,9,7,6,1.2852,-0.51915,12.122
2012,9,7,12,-2.3704,3.7449,-279.6
2012,9,7,18,-0.88133,2.7083,-129.94
2012,9,8,0,-0.93966,5.495,-516.03
2012,9,8,6,1.548,1.3695,-47.683
2012,9,8,12,2.3174,0.23766,-9.3265
2012,9,8,18,2.872,0.9939,-50.883
2012,9,9,0,5.0707,0.12795,-10.933
2012,9,9,6,4.4981,-1.0591,82.446
2012,9,9,12,3.1762,4.8045,-466.14
2012,9,9,18,4.4292,7.5885,-1123.2
2012,9,10,0,3.0699,11.426,-2277.3
2012,9,10,6,1.8658,11.07,-2093.3
2012,9,10,12,1.5099,11.767,-2351.5
2012,9,10,18,-2.0183,-2.8821,170.83
2012,9,11,0,-6.3695,-0.85579,92.648
2012,9,11,6,-9.0036,-3.2863,530.6
2012,9,11,12,-4.8133,-1.7543,151.4
2012,9,11,18,-6.3757,-2.9782,353.04
2012,9,12,0,-7.556,-7.6333,1381.1
2012,9,12,6,-4.9094,-14.231,3608.9
2012,9,12,12,-9.0723,-20.882,8008.7
2012,9,12,18,-8.2046,-8.8673,1804.5
2012,9,13,0,-6.4634,-4.8085,652.54
2012,9,13,6,-7.6257,-11.467,2659.9
2012,9,13,12,-11.117,-18.577,6774.8
2012,9,13,18,-16.794,-11.811,4085.1
2012,9,14,0,-13.391,-8.8942,2408.5
2012,9,14,6,-6.2861,-9.3418,1771.9
2012,9,14,12,-2.7907,-13.979,3356.7
2012,9,14,18,-8.115,-11.309,2651.8
2012,9,15,0,-5.7183,-3.384,378.77
2012,9,15,6,-3.2868,-4.7692,465.32
2012,9,15,12,0.80721,-1.4817,42.117
2012,9,15,18,0.6407,1.2496,-29.559
2012,9,16,0,-0.52371,3.4193,-199.25
2012,9,16,6,0.31037,1.7249,-50.922
2012,9,16,12,0.79204,2.0555,-76.272
2012,9,16,18,-0.46486,4.4993,-342.82
2012,9,17,0,-3.8134,6.3435,-790.92
2012,9,17,6,-4.717,5.1252,-601.38
2012,9,17,12,1.2715,1.9437,-76.047
2012,9,17,18,-3.3063,0.5881,-33.269
2012,9,18,0,-5.0414,-2.059,188.88
2012,9,18,6,0.72206,-8.0119,1085.7
2012,9,18,12,-6.449,-20,7079.6
2012,9,19,0,-17.722,-18.369,7898.1
2012,9,19,6,-11.703,-14.847,4727.9
2012,9,19,12,-9.3418,-16.315,5166.8
2012,9,19,18,-11.323,-6.3389,1385.7
2012,9,20,0,-0.30039,7.3656,-914.67
2012,9,20,6,2.9752,4.6455,-431.7
2012,9,20,12,4.0444,0.19338,-13.19
2012,9,20,18,2.7592,1.8823,-105.91
2012,9,21,0,-0.47309,-0.72199,10.498
2012,9,21,6,-5.2976,4.9868,-611.18
2012,9,21,12,-1.5475,7.8122,-1048.1
2012,9,21,18,-0.181,9.865,-1639.6
2012,9,22,0,-1.5097,25.81,-11241
2012,9,22,6,8.1778,18.311,-6185.8
2012,9,22,12,12.38,22.584,-9798.3
2012,9,22,18,22.888,28.465,-17515
2012,9,23,0,35.755,8.7418,-5420.4
2012,9,23,6,19.566,1.2217,-403.45
2012,9,23,12,11.868,6.2932,-1424.1
2012,9,23,18,13.076,7.2653,-1830.8
2012,9,24,0,13.336,5.1116,-1229.8
2012,9,24,6,20.671,12.786,-5234.9
2012,9,24,12,9.6693,3.1473,-539.11
2012,9,24,18,17.765,7.1528,-2307.6
2012,9,25,0,8.7781,0.14604,-21.599
2012,9,25,6,12.707,5.6041,-1311
2012,9,25,12,14.4,6.1623,-1625.9
2012,9,25,18,9.5913,1.4468,-236.41
2012,9,26,0,2.3883,-3.0391,197.88
2012,9,26,6,-0.18844,-0.94887,15.463
2012,9,26,12,1.9436,3.7196,-262.97
2012,9,26,18,-2.133,-3.7093,267.36
2012,9,27,0,0.18542,4.7644,-382.67
2012,9,27,6,-2.0183,-2.9046,173.06
2012,9,27,12,-7.9373,-16.989,5366.5
2012,9,27,18,-14.537,-14.752,5146.9
2012,9,28,0,-20.318,-35.515,24478
2012,9,28,6,-14.534,-18.461,7307
2012,9,28,12,-12.847,-12.143,3616
2012,9,28,18,-6.7589,-12.182,2858.9
2012,9,29,0,-14.918,-18.78,7587.4
2012,9,29,6,-15.218,-11.357,3632.8
2012,9,29,12,-14.314,-9.0021,2564.2
2012,9,29,18,-5.8185,-9.7799,1874.8
2012,9,30,0,-3.1416,-15.789,4282
2012,9,30,6,-5.3165,-11.913,2617.9
2012,9,30,12,-2.1955,-4.6793,407.43
2012,9,30,18,4.2316,3.1308,-277.62
2012,10,1,0,1.1095,0.17122,-3.2378
2012,10,1,6,5.9764,1.9569,-207.31
2012,10,1,12,7.0628,6.0069,-938.21
2012,10,1,18,3.3595,6.7795,-864.09
2012,10,2,0,4.0176,5.7607,-681.54
2012,10,2,6,5.7718,3.2451,-361.97
2012,10,2,12,1.4121,-0.072196,1.7196
2012,10,2,18,-1.1964,-2.2056,93.229
2012,10,3,0,1.3994,0.37828,-9.237
2012,10,3,6,6.8553,3.7907,-500.22
2012,10,3,12,5.996,3.756,-447.66
2012,10,3,18,5.9068,10.273,-2050.8
2012,10,4,0,4.7939,6.5908,-904.83
2012,10,4,6,2.6164,1.7441,-92.382
2012,10,4,12,2.9343,-2.0035,119.92
2012,10,4,18,1.1559,2.3471,-103.44
2012,10,5,0,0.45398,2.5941,-115.08
2012,10,5,6,1.7732,2.8082,-157.11
2012,10,5,12,2.1666,4.3013,-348.97
2012,10,5,18,5.6358,14.929,-4012.9
2012,10,6,0,9.1373,15.875,-4898.1
2012,10,6,6,5.7858,11.74,-2588.3
2012,10,6,12,5.6631,11.014,-2297.6
2012,10,6,18,4.4673,15.81,-4375.7
2012,10,7,0,3.596,9.7039,-1691.7
2012,10,7,6,4.5885,11.7,-2477.1
2012,10,7,12,3.2335,14.173,-3470.8
2012,10,7,18,1.0373,12.307,-2560.4
2012,10,8,0,2.4442,6.2264,-701.58
2012,10,8,6,3.8958,8.3185,-1287.2
2012,10,8,12,2.3506,6.3271,-719.4
2012,10,8,18,-2.6888,4.7808,-441.74
2012,10,9,0,1.0692,3.1651,-178.13
2012,10,9,6,1.253,1.689,-59.834
2012,10,9,12,0.35314,1.0475,-19.504
2012,10,9,18,-1.778,4.1455,-315
2012,10,10,0,3.7142,6.7702,-880.69
2012,10,10,6,7.3108,6.6578,-1109
2012,10,10,12,9.4582,8.069,-1689.9
2012,10,10,18,6.9528,3.771,-502.46
2012,10,11,0,5.5266,-1.4598,140.56
2012,10,11,6,-1.118,-4.5628,361.08
2012,10,11,12,0.52026,-4.8286,395.04
2012,10,11,18,-3.1228,-0.35874,18.995
2012,10,12,0,-2.3887,-4.388,369.29
2012,10,12,6,0.1568,-6.7935,777.66
2012,10,12,12,1.3834,-6.679,767.4
2012,10,12,18,1.3226,3.3132,-199.11
2012,10,13,0,4.1505,6.3312,-807.39
2012,10,13,6,8.617,13.175,-3493.7
2012,10,13,12,6.7883,11.742,-2682.6
2012,10,13,18,7.6266,-0.2835,36.447
2012,10,14,0,4.2128,-5.266,598.22
2012,10,14,6,3.5711,-4.6551,460.07
2012,10,14,12,5.0716,-2.9382,290.1
2012,10,14,18,2.4854,2.5943,-157.01
